"";"x";"predicted";"conf.low";"conf.high";"group";"facet";"stimuli"
"477";5,28;0,428857317647729;0,46495638693546;0,390322665967048;"NR";"L";"Familiar non-REW"
"479";5,28;0,886735962989071;0,908441054292451;0,85988543248423;"R";"L";"Familiar REW"
"481";5,4;0,429465351898985;0,465573706904345;0,390917346528293;"NR";"L";"Familiar non-REW"
"483";5,4;0,887204122733286;0,908865706441964;0,860393827266949;"R";"L";"Familiar REW"
"485";5,48;0,430074849001846;0,466192289281157;0,39151370199793;"NR";"L";"Familiar non-REW"
"487";5,48;0,887671964650347;0,909289936189845;0,860902010256327;"R";"L";"Familiar REW"
"489";5,52;0,430684346104645;0,466810851987861;0,392110070171727;"NR";"L";"Familiar non-REW"
"491";5,52;0,888138363586786;0,909712623531561;0,861408912402986;"R";"L";"Familiar REW"
"493";5,56;0,431904285189187;0,468048763499837;0,393303898850305;"NR";"L";"Familiar non-REW"
"495";5,56;0,889067561631924;0,910554136778963;0,862419507854974;"R";"L";"Familiar REW"
"497";5,6;0,432515676004273;0,468668960597316;0,393902418456639;"NR";"L";"Familiar non-REW"
"499";5,6;0,889531080342546;0,9109737156324;0,862923828653841;"R";"L";"Familiar REW"
"501";5,64;0,433128975422888;0,46929084342852;0,394503082288871;"NR";"L";"Familiar non-REW"
"503";5,64;0,889994599050316;0,911393261991565;0,863428126234048;"R";"L";"Familiar REW"
"505";5,72;0,434358570198653;0,470537169428366;0,395707859676801;"NR";"L";"Familiar non-REW"
"507";5,72;0,890919547164095;0,912229958109792;0,864435006129197;"R";"L";"Familiar REW"
"509";5,8;0,436822502587585;0,473033829822279;0,398122855809238;"NR";"L";"Familiar non-REW"
"511";5,8;0,892755610180804;0,913888372722612;0,866436629856699;"R";"L";"Familiar REW"
"513";5,84;0,437440471554833;0,473659722768251;0,398728851402143;"NR";"L";"Familiar non-REW"
"515";5,84;0,893212481657654;0,91430059956815;0,866935194222447;"R";"L";"Familiar REW"
"517";5,88;0,439297884229439;0,475540377838536;0,400550873041674;"NR";"L";"Familiar non-REW"
"519";5,88;0,89457698700025;0,915530659712835;0,868425494597662;"R";"L";"Familiar REW"
"521";5,96;0,439919370430407;0,476169296200442;0,401160891593892;"NR";"L";"Familiar non-REW"
"523";5,96;0,89503064213919;0,915939346957495;0,868921240902813;"R";"L";"Familiar REW"
"525";6;0,441787833239418;0,478059494199722;0,402995514514104;"NR";"L";"Familiar non-REW"
"527";6;0,89638579946715;0,917159163549189;0,870403257475117;"R";"L";"Familiar REW"
"529";6,08;0,442413338147881;0,478691907593686;0,403610091605737;"NR";"L";"Familiar non-REW"
"531";6,08;0,896836547874792;0,917564692284998;0,870896365290655;"R";"L";"Familiar REW"
"533";6,2;0,44304012312403;0,479325448702322;0,404226106928843;"NR";"L";"Familiar non-REW"
"535";6,2;0,897286756007467;0,91796953232436;0,871389121744549;"R";"L";"Familiar REW"
"537";6,24;0,443666908100105;0,479958969258561;0,404842135818354;"NR";"L";"Familiar non-REW"
"539";6,24;0,897735503038323;0,918372819244109;0,87188057651899;"R";"L";"Familiar REW"
"541";6,28;0,44492537319347;0,481230282755239;0,406079747752432;"NR";"L";"Familiar non-REW"
"543";6,28;0,898632102418439;0,919178333635103;0,872862672569584;"R";"L";"Familiar REW"
"545";6,32;0,446186251081559;0,482503610725615;0,407320176820644;"NR";"L";"Familiar non-REW"
"547";6,32;0,899524551431995;0,919979314159284;0,873841174205419;"R";"L";"Familiar REW"
"549";6,4;0,447447783656464;0,483777441957046;0,408561390762103;"NR";"L";"Familiar non-REW"
"551";6,4;0,900411609447161;0,920774516442281;0,874814932171677;"R";"L";"Familiar REW"
"553";6,52;0,448711943435919;0,485053541941608;0,409805589388599;"NR";"L";"Familiar non-REW"
"555";6,52;0,901294665852203;0,921565250159296;0,875785375627318;"R";"L";"Familiar REW"
"557";6,56;0,450614127649991;0,486972810041594;0,411678673868627;"NR";"L";"Familiar non-REW"
"559";6,56;0,902612425180429;0,9227436745409;0,877235428000537;"R";"L";"Familiar REW"
"561";6,6;0,451886903287876;0,488256318344595;0,412932728713876;"NR";"L";"Familiar non-REW"
"563";6,6;0,903486826672959;0,92352463298479;0,878198784926355;"R";"L";"Familiar REW"
"565";6,64;0,452524300999114;0,488898942982731;0,413560905653965;"NR";"L";"Familiar non-REW"
"567";6,64;0,90392252294816;0,923913437973289;0,878679212849619;"R";"L";"Familiar REW"
"569";6,72;0,453163374343534;0,489542998397563;0,41419102055486;"NR";"L";"Familiar non-REW"
"571";6,72;0,904357896064916;0,924301819626155;0,879159419685471;"R";"L";"Familiar REW"
"573";6,84;0,455091455638159;0,491484640113862;0,416093701112539;"NR";"L";"Familiar non-REW"
"575";6,84;0,905662537001531;0,925465234542941;0,880598578791871;"R";"L";"Familiar REW"
"577";6,88;0,455737077638658;0,492134397365233;0,416731262915757;"NR";"L";"Familiar non-REW"
"579";6,88;0,906096429426286;0,925851950442598;0,881077376692612;"R";"L";"Familiar REW"
"581";6,96;0,457029430960002;0,493434825985282;0,418007683972658;"NR";"L";"Familiar non-REW"
"583";6,96;0,906960504220823;0,92662144708026;0,882031636896524;"R";"L";"Familiar REW"
"585";7;0,457677276748279;0,494086480522515;0,418647802772839;"NR";"L";"Familiar non-REW"
"587";7;0,907391428185889;0,92700499423378;0,882507748531226;"R";"L";"Familiar REW"
"589";7,08;0,458974966007422;0,495391469335492;0,419930362609586;"NR";"L";"Familiar non-REW"
"591";7,08;0,908250143695068;0,927768724463336;0,883457185693714;"R";"L";"Familiar REW"
"593";7,28;0,460930533808108;0,497356675144343;0,421864620476435;"NR";"L";"Familiar non-REW"
"595";7,28;0,909533004049763;0,928908556440424;0,88487675947385;"R";"L";"Familiar REW"
"597";7,32;0,461582389741478;0,498011699844636;0,422509403213627;"NR";"L";"Familiar non-REW"
"599";7,32;0,909957647983313;0,929285364079913;0,885347282762522;"R";"L";"Familiar REW"
"601";7,4;0,462236027857969;0,498668238115948;0,423156257550546;"NR";"L";"Familiar non-REW"
"603";7,4;0,910381964380245;0,929661743835321;0,88581757998748;"R";"L";"Familiar REW"
"605";7,44;0,46289196894624;0,499326780282927;0,423805736633031;"NR";"L";"Familiar non-REW"
"607";7,44;0,910806280773424;0,930038088686769;0,886287847199442;"R";"L";"Familiar REW"
"609";7,52;0,464207469190564;0,500646909782472;0,425108922533903;"NR";"L";"Familiar non-REW"
"611";7,52;0,911652754309318;0,930788337351245;0,887226581150914;"R";"L";"Familiar REW"
"613";7,56;0,465524878503677;0,50196863251547;0,426414330203041;"NR";"L";"Familiar non-REW"
"615";7,56;0,912494461240708;0,931533495549105;0,888161088769388;"R";"L";"Familiar REW"
"617";7,64;0,467511473937897;0,503960238976522;0,428384471029591;"NR";"L";"Familiar non-REW"
"619";7,64;0,913752435386717;0,932645990133991;0,88955902675252;"R";"L";"Familiar REW"
"621";7,72;0,468174909711732;0,504625124475174;0,429042649043372;"NR";"L";"Familiar non-REW"
"623";7,72;0,914169535510008;0,933014428649386;0,890023052934663;"R";"L";"Familiar REW"
"625";7,8;0,468839855608728;0,505291321976178;0,429702547129826;"NR";"L";"Familiar non-REW"
"627";7,8;0,914586079660554;0,933382168957284;0,890486710936667;"R";"L";"Familiar REW"
"629";7,88;0,469507214734763;0,505959610677674;0,430365206366032;"NR";"L";"Familiar non-REW"
"631";7,88;0,915002623807075;0,933749873649155;0,890950336888082;"R";"L";"Familiar REW"
"633";7,92;0,470177007738978;0,506630006533115;0,431030652764527;"NR";"L";"Familiar non-REW"
"635";7,92;0,91541916794951;0,934117542296069;0,891413930207306;"R";"L";"Familiar REW"
"637";8,04;0,470846800743079;0,507300379487245;0,431696115388858;"NR";"L";"Familiar non-REW"
"639";8,04;0,915834193796498;0,93448361664671;0,89187616026229;"R";"L";"Familiar REW"
"641";8,16;0,472191302601988;0,50864535481183;0,433032690792411;"NR";"L";"Familiar non-REW"
"643";8,16;0,916662723331174;0,935214094707642;0,892799187551128;"R";"L";"Familiar REW"
"645";8,2;0,472863553531268;0,509317807981169;0,43370100298032;"NR";"L";"Familiar non-REW"
"647";8,2;0,917074708526603;0,935576941827232;0,893258653640653;"R";"L";"Familiar REW"
"649";8,28;0,474209023380873;0,510663472827546;0,435038801024011;"NR";"L";"Familiar non-REW"
"651";8,28;0,917894725808957;0,936298450740681;0,894174064392943;"R";"L";"Familiar REW"
"653";8,36;0,475558657737837;0,512012627920721;0,436381477861161;"NR";"L";"Familiar non-REW"
"655";8,36;0,918711214279496;0,937016119983137;0,895086382703879;"R";"L";"Familiar REW"
"657";8,44;0,47691412688482;0,513366788190121;0,437730874070366;"NR";"L";"Familiar non-REW"
"659";8,44;0,919525146478731;0,937730982755576;0,895996398596613;"R";"L";"Familiar REW"
"661";8,48;0,477594974061604;0,514046555431064;0,438409143559466;"NR";"L";"Familiar non-REW"
"663";8,48;0,919931689730346;0,938087857250155;0,896451099498513;"R";"L";"Familiar REW"
"665";8,6;0,478956668414795;0,515406019589859;0,439765733037717;"NR";"L";"Familiar non-REW"
"667";8,6;0,920740197187789;0,938796816557952;0,897356379382144;"R";"L";"Familiar REW"
"669";8,88;0,481680057119654;0,518124666317031;0,442479113562105;"NR";"L";"Familiar non-REW"
"671";8,88;0,922339000983774;0,940195719732657;0,899150516631303;"R";"L";"Familiar REW"
"673";8,92;0,482360904295548;0,51880426927097;0,443157500595926;"NR";"L";"Familiar non-REW"
"675";8,92;0,922734929787232;0,940541513715748;0,899595643144297;"R";"L";"Familiar REW"
"677";9;0,483041751471313;0,519483848711729;0,4438359043596;"NR";"L";"Familiar non-REW"
"679";9;0,923129357202213;0,94088574513285;0,900039411180522;"R";"L";"Familiar REW"
"681";9,2;0,483722598646949;0,520163404628123;0,444514324837423;"NR";"L";"Familiar non-REW"
"683";9,2;0,923522286955958;0,941228419046374;0,900481823058975;"R";"L";"Familiar REW"
"685";9,24;0,485777627517769;0,522212770604795;0,446564009892082;"NR";"L";"Familiar non-REW"
"687";9,24;0,924699238284506;0,94225430212983;0,901807322033201;"R";"L";"Familiar REW"
"689";9,32;0,486465773563822;0,522898547734952;0,447250892929793;"NR";"L";"Familiar non-REW"
"691";9,32;0,925090327600233;0,942594906787667;0,902248063629399;"R";"L";"Familiar REW"
"693";9,4;0,487153919609736;0,52358430104332;0,447937793091969;"NR";"L";"Familiar non-REW"
"695";9,4;0,92547990605296;0,942933941276946;0,902687437574304;"R";"L";"Familiar REW"
"697";9,6;0,487843750781629;0,524271506273037;0,448626628271766;"NR";"L";"Familiar non-REW"
"699";9,6;0,925868925923246;0,943272282448613;0,90312643658199;"R";"L";"Familiar REW"
"701";9,68;0,489913244296465;0,526332978024365;0,450693237500621;"NR";"L";"Familiar non-REW"
"703";9,68;0,927026937368908;0,944277919892269;0,904435228199199;"R";"L";"Familiar REW"
"705";9,76;0,490603075467793;0,527020087249752;0,451382141761505;"NR";"L";"Familiar non-REW"
"707";9,76;0,927409937914341;0,944610021014612;0,904868764889946;"R";"L";"Familiar REW"
"709";9,92;0,491292906638978;0,527707172439472;0,452071063258621;"NR";"L";"Familiar non-REW"
"711";9,92;0,927791443206018;0,944940575098062;0,905300941963051;"R";"L";"Familiar REW"
"713";10,04;0,492672568980918;0,529081270655672;0,453448957906644;"NR";"L";"Familiar non-REW"
"715";10,04;0,928549983310629;0,945597062814892;0,90616122678191;"R";"L";"Familiar REW"
"717";10,12;0,494053590546842;0,530456454403593;0,454828478339748;"NR";"L";"Familiar non-REW"
"719";10,12;0,929303326741351;0,946248167899948;0,907016758042087;"R";"L";"Familiar REW"
"721";10,24;0,494746147401257;0,531145788578655;0,455520608864792;"NR";"L";"Familiar non-REW"
"723";10,24;0,929678885261794;0,94657254522408;0,907443482030654;"R";"L";"Familiar REW"
"725";10,28;0,496131261109642;0,532524384356166;0,456904921807961;"NR";"L";"Familiar non-REW"
"727";10,28;0,93042555405803;0,947216714596832;0,908292871670289;"R";"L";"Familiar REW"
"729";10,32;0,498208931671094;0,534592096361648;0,458981520755774;"NR";"L";"Familiar non-REW"
"731";10,32;0,931534494159672;0,948171583005515;0,90955684618979;"R";"L";"Familiar REW"
"733";10,36;0,499594045377971;0,535970449744033;0,460366006253147;"NR";"L";"Familiar non-REW"
"735";10,36;0,932266456793345;0,948800631578565;0,910392783802248;"R";"L";"Familiar REW"
"737";10,4;0,501671715937138;0,538037797570565;0,462442863526331;"NR";"L";"Familiar non-REW"
"739";10,4;0,933353480863266;0,949733011347696;0,911636669867643;"R";"L";"Familiar REW"
"741";10,48;0,502364272789885;0,538726864849541;0,463135183636558;"NR";"L";"Familiar non-REW"
"743";10,48;0,933712925463705;0,950040840179127;0,912048635999189;"R";"L";"Familiar REW"
"745";10,56;0,503059624931956;0,539418337734124;0,463830724050377;"NR";"L";"Familiar non-REW"
"747";10,56;0,934072370059368;0,950348634392565;0,912460567067706;"R";"L";"Familiar REW"
"749";10,6;0,503757798978472;0,540112236655493;0,464529518498588;"NR";"L";"Familiar non-REW"
"751";10,6;0,934431814650177;0,950656393514344;0,912872462386419;"R";"L";"Familiar REW"
"753";10,64;0,504458821945562;0,540808582328243;0,465231601251062;"NR";"L";"Familiar non-REW"
"755";10,64;0,93479125923605;0,95096411706161;0,913284321251796;"R";"L";"Familiar REW"
"757";10,68;0,505159844912485;0,541504903414641;0,46593370155825;"NR";"L";"Familiar non-REW"
"759";10,68;0,935149238019071;0,951270340209362;0,913694834981894;"R";"L";"Familiar REW"
"761";10,76;0,505860867879243;0,542201199896299;0,466635819408561;"NR";"L";"Familiar non-REW"
"763";10,76;0,935505754912877;0,951575068211977;0,914104006019752;"R";"L";"Familiar REW"
"765";10,84;0,506561890845834;0,542897471754714;0,467337954790344;"NR";"L";"Familiar non-REW"
"767";10,84;0,935860813826185;0,951878306312954;0,914511836807051;"R";"L";"Familiar REW"
"769";10,96;0,507262913812258;0,543593718971273;0,46804010769189;"NR";"L";"Familiar non-REW"
"771";10,96;0,936214418662787;0,952180059744915;0,91491832978412;"R";"L";"Familiar REW"
"773";11;0,509368875703485;0,545684821324298;0,470149994041268;"NR";"L";"Familiar non-REW"
"775";11;0,937267986049774;0,953077893680645;0,916131097196118;"R";"L";"Familiar REW"
"777";11,04;0,510072799752203;0,546383485007596;0,470855549545711;"NR";"L";"Familiar non-REW"
"779";11,04;0,937617244016651;0,953375180247039;0,916533548768714;"R";"L";"Familiar REW"
"781";11,16;0,510776723800747;0,547082123905068;0,471561122650489;"NR";"L";"Familiar non-REW"
"783";11,16;0,937965055485596;0,953670994047675;0,916934666267924;"R";"L";"Familiar REW"
"785";11,2;0,511480647849116;0,547780737996806;0,472266713344391;"NR";"L";"Familiar non-REW"
"787";11,2;0,938311424379085;0,953965340325323;0,91733445214909;"R";"L";"Familiar REW"
"789";11,24;0,512888495945327;0,549177891682867;0,473677947454405;"NR";"L";"Familiar non-REW"
"791";11,24;0,938999850104552;0,954549651227374;0,918130038872041;"R";"L";"Familiar REW"
"793";11,28;0,513592419993168;0,549876431236787;0,474383590847778;"NR";"L";"Familiar non-REW"
"795";11,28;0,939341914756426;0,954839626281961;0,918525844617911;"R";"L";"Familiar REW"
"797";11,4;0,51429634404083;0,550574945904166;0,475089251784795;"NR";"L";"Familiar non-REW"
"799";11,4;0,939682552472633;0,955128154673935;0,91892032855392;"R";"L";"Familiar REW"
"801";11,48;0,516408116182744;0,552670340381455;0,477206339742049;"NR";"L";"Familiar non-REW"
"803";11,48;0,940695942956298;0,955985111693182;0,920095873984125;"R";"L";"Familiar REW"
"805";11,56;0,517817449420743;0,554068433271279;0,478619524989679;"NR";"L";"Familiar non-REW"
"807";11,56;0,941365175517726;0,956549969578762;0,920873642463861;"R";"L";"Familiar REW"
"809";11,6;0,518524352222393;0,554769380950066;0,479328713066639;"NR";"L";"Familiar non-REW"
"811";11,6;0,941698732916347;0,956831303816019;0,921261514846938;"R";"L";"Familiar REW"
"813";11,68;0,519231255023857;0,555470303546592;0,480037918748671;"NR";"L";"Familiar non-REW"
"815";11,68;0,942030878708915;0,957111213512835;0,921648074042238;"R";"L";"Familiar REW"
"817";11,84;0,519938157825133;0,556171201038869;0,480747142024668;"NR";"L";"Familiar non-REW"
"819";11,84;0,94236161680691;0,957389703855598;0,922033322513063;"R";"L";"Familiar REW"
"821";11,88;0,520645060626222;0,556872073404785;0,481456382883452;"NR";"L";"Familiar non-REW"
"823";11,88;0,942690951116709;0,957666780019437;0,922417262721443;"R";"L";"Familiar REW"
"825";11,92;0,521351963427121;0,557572920622103;0,482165641313777;"NR";"L";"Familiar non-REW"
"827";11,92;0,943018885539578;0,957942447168225;0,922799897128141;"R";"L";"Familiar REW"
"829";12;0,522765769028349;0,558974539521354;0,483584210843695;"NR";"L";"Familiar non-REW"
"831";12;0,943670570304051;0,958489575019898;0,923561258373244;"R";"L";"Familiar REW"
"833";12,08;0,523472671828677;0,559675311158173;0,484293521920433;"NR";"L";"Familiar non-REW"
"835";12,08;0,943994328422642;0,958761045994293;0,923939990126889;"R";"L";"Familiar REW"
"837";12,12;0,524886477428754;0,561076778692449;0,485712196639767;"NR";"L";"Familiar non-REW"
"839";12,12;0,944637695536673;0,959299827634679;0,924693568175113;"R";"L";"Familiar REW"
"841";12,24;0,525593380228502;0,561777474544015;0,48642156025906;"NR";"L";"Familiar non-REW"
"843";12,24;0,94495731227843;0,959567148504761;0,92506841937747;"R";"L";"Familiar REW"
"845";12,32;0,526300283028055;0,562478145087723;0,48713094136911;"NR";"L";"Familiar non-REW"
"847";12,32;0,945275556299039;0,959833096192116;0,925441981968452;"R";"L";"Familiar REW"
"849";12,44;0,527007185827412;0,563178790300297;0,487840339958071;"NR";"L";"Familiar non-REW"
"851";12,44;0,945592431458875;0,960097675770728;0,92581425839887;"R";"L";"Familiar REW"
"853";12,56;0,527714088626573;0,563879410158333;0,488549756014023;"NR";"L";"Familiar non-REW"
"855";12,56;0,945907941613196;0,960360892303362;0,926185251118314;"R";"L";"Familiar REW"
"857";12,72;0,529834797022866;0,565981117369146;0,490678108863425;"NR";"L";"Familiar non-REW"
"859";12,72;0,946846320518922;0,9611424140849;0,927290551488448;"R";"L";"Familiar REW"
"861";12,84;0,531250143312009;0,567383465573135;0,492098866641544;"NR";"L";"Familiar non-REW"
"863";12,84;0,947465823314986;0,961657357031754;0,928021661880274;"R";"L";"Familiar REW"
"865";12,92;0,531960136569542;0,568086614509812;0,492811936098289;"NR";"L";"Familiar non-REW"
"867";12,92;0,947774562140332;0,961913797679135;0,928386234556658;"R";"L";"Familiar REW"
"869";13,2;0,532670129826868;0,568789737868524;0,49352502309083;"NR";"L";"Familiar non-REW"
"871";13,2;0,948081951102886;0,962168896827071;0,928749532125408;"R";"L";"Familiar REW"
"873";13,32;0,533380123083987;0,569492835624112;0,494238127607547;"NR";"L";"Familiar non-REW"
"875";13,32;0,948387994067154;0,962422659525563;0,929111557050604;"R";"L";"Familiar REW"
"877";13,36;0,534090116340898;0,570195907751271;0,494951249636734;"NR";"L";"Familiar non-REW"
"879";13,36;0,948692694892429;0,962675090813209;0,929472311795124;"R";"L";"Familiar REW"
"881";13,44;0,534800109597599;0,57089895422456;0,495664389166602;"NR";"L";"Familiar non-REW"
"883";13,44;0,948996057432791;0,962926195717199;0,929831798820656;"R";"L";"Familiar REW"
"885";13,56;0,535510102854089;0,571601975018393;0,496377546185276;"NR";"L";"Familiar non-REW"
"887";13,56;0,949298085537101;0,963175979253333;0,930190020587695;"R";"L";"Familiar REW"
"889";13,64;0,53764008262229;0,573710883065157;0,49851712205405;"NR";"L";"Familiar non-REW"
"891";13,64;0,950196201644124;0,963917451641738;0,93125711892506;"R";"L";"Familiar REW"
"893";13,68;0,53835007587793;0,574413800882445;0,499230348907424;"NR";"L";"Familiar non-REW"
"895";13,68;0,950492930388539;0,964161999636685;0,931610304239435;"R";"L";"Familiar REW"
"897";13,76;0,539770062388562;0,575819559061947;0,500656854886054;"NR";"L";"Familiar non-REW"
"899";13,76;0,951082445884958;0,964647211195256;0,932312918400458;"R";"L";"Familiar REW"
"901";13,88;0,541190048898326;0,577225213790911;0,502083430477305;"NR";"L";"Familiar non-REW"
"903";13,88;0,951666730815757;0,965127276438866;0,93301054028828;"R";"L";"Familiar REW"
"905";14;0,541900042152879;0,577928002294469;0,502796744346104;"NR";"L";"Familiar non-REW"
"907";14;0,951956921333563;0,965365391497549;0,933357485256802;"R";"L";"Familiar REW"
"909";14,08;0,542610035407213;0,578630764854727;0,503510075579996;"NR";"L";"Familiar non-REW"
"911";14,08;0,952245815616934;0,965602234720792;0,933703189507188;"R";"L";"Familiar REW"
"913";14,16;0,543320028661325;0,579333501444482;0,504223424166094;"NR";"L";"Familiar non-REW"
"915";14,16;0,952533417457309;0,96583781099941;0,93404765548709;"R";"L";"Familiar REW"
"917";14,32;0,544030021915214;0,580036212036379;0,504936790091411;"NR";"L";"Familiar non-REW"
"919";14,32;0,952819730640904;0,966072125212891;0,934390885643015;"R";"L";"Familiar REW"
"921";14,4;0,54474001516888;0,58073889660291;0,505650173342864;"NR";"L";"Familiar non-REW"
"923";14,4;0,953104758948704;0,966305182229405;0,934732882420324;"R";"L";"Familiar REW"
"925";14,6;0,546160001675539;0,582144187549068;0,507076991771333;"NR";"L";"Familiar non-REW"
"927";14,6;0,953670976034734;0,966767544087641;0,935413185614849;"R";"L";"Familiar REW"
"929";14,64;0,546869994928529;0,582846793872904;0,507790426921676;"NR";"L";"Familiar non-REW"
"931";14,64;0,953952172348796;0,966996858609157;0,935751496917098;"R";"L";"Familiar REW"
"933";14,72;0,547579988181291;0,583549374059791;0,508503879344804;"NR";"L";"Familiar non-REW"
"935";14,72;0,954232098858729;0,967224935293306;0,936088584610807;"R";"L";"Familiar REW"
"937";14,8;0,548999974686128;0,584954455909403;0,509930835954923;"NR";"L";"Familiar non-REW"
"939";14,8;0,954788157480335;0,967677394384875;0,93675909893024;"R";"L";"Familiar REW"
"941";14,84;0,549709967938201;0,585656957515074;0,510644340114406;"NR";"L";"Familiar non-REW"
"943";14,84;0,955064297085992;0,967901786381785;0,93709253043197;"R";"L";"Familiar REW"
"945";14,88;0,550419961190042;0,586359432869685;0,511357861491651;"NR";"L";"Familiar non-REW"
"947";14,88;0,955339181875485;0,968124959720321;0,937424748077179;"R";"L";"Familiar REW"
"949";14,96;0,550419961190042;0,586359432869685;0,511357861491651;"NR";"L";"Familiar non-REW"
"951";14,96;0,955339181875485;0,968124959720321;0,937424748077179;"R";"L";"Familiar REW"
